geneid	length	log10_length	num_peaks	peak
285548	41606	4.61915596473717	0	0
285550	26031	4.41549085217147	0	0
285590	178739	5.25221932383648	0	0
285596	137145	5.13717997882358	0	0
285598	13365	4.12596896309256	0	0
285600	253492	5.40396425790731	0	0
285601	45827	4.66112142769884	0	0
285613	5361	3.72924580722531	0	0
285629	347952	5.54151933712782	0	0
285636	27281	4.43586028557836	0	0
285671	864640	5.93683532300592	0	0
285672	131150	5.11776829492637	0	0
285676	35741	4.55316669949605	0	0
285679	37128	4.56970155541097	0	0
285735	213023	5.32842649655528	0	0
285740	51870	4.71491624799359	0	0
285755	35944	4.55562640558497	0	0
285759	56680	4.75342984157542	0	0
285780	30456	4.48367286380631	0	0
285782	46047	4.66320134081111	0	0
285800	86929	4.93916468368615	0	0
285830	13904	4.14313975910459	0	0
285834	64391	4.80882516979021	0	0
285847	4229	3.6262376851469	0	0
285852	24288	4.38539175421539	0	0
285908	193551	5.2867954194853	0	0
285955	46350	4.66604973848052	0	0
285958	10339	4.01447853532621	0	0
285962	15011	4.17640962495584	0	0
285973	18682	4.27142336774358	0	0
285987	158475	5.19996076044401	0	0
285989	22398	4.35020924030995	0	0
286016	35562	4.55098617762266	0	0
286046	222349	5.34703518057848	0	0
286075	23665	4.37410650880401	0	0
286076	15941	4.20251556178153	0	0
286097	77080	4.88694170598342	0	0
286101	24812	4.39466177249293	0	0
286102	25960	4.41430468812833	0	0
286103	4017	3.60390183173167	0	0
286128	27326	4.43657606399906	0	0
286140	99760	4.99895644047049	0	0
286148	95944	4.98201782067266	0	0
286151	22246	4.34725193288562	0	0
286187	65957	4.81926089389371	0	0
286205	124415	5.09487274389588	0	0
286234	70802	4.8500455257222	0	0
286238	227880	5.35770621078464	0	0
286256	14923	4.17385613898627	0	0
286333	19639	4.2931193701343	0	0
286336	51796	4.7142962221969	0	0
286359	42603	4.62944018214431	0	0
286380	49988	4.69886576115068	0	0
286410	160572	5.205669816748	0	0
286411	139748	5.14534560120834	0	0
286467	222185	5.34671473580592	0	0
286514	588244	5.76955750613249	0	0
286527	93550	4.97104379183603	0	0
286530	138638	5.14188228459313	0	0
286554	244965	5.38910403786369	0	0
286557	243507	5.38651145022284	0	0
286749	25208	4.40153839016594	0	0
286753	106469	5.02722317501662	0	0
286827	75782	4.8795660627693	0	0
286828	48131	4.68242488494705	0	0
286887	20634	4.31458342620566	0	0
287015	503317	5.7018415993451	0	0
317649	115305	5.06184814012495	0	0
317662	59951	4.77779643165271	0	0
317701	18381	4.26436913505162	0	0
317712	41511	4.61816319565871	0	0
317716	26882	4.42946157675723	0	0
317719	14568	4.16339993278686	0	0
317751	2563	3.40874860618424	0	0
317761	129985	5.11389323851384	0	0
317772	6314	3.8003045775562	0	0
317781	13150	4.11892575282578	0	0
319103	12860	4.1092409685882	0	0
326340	11634	4.06572905946235	0	0
326342	59421	4.77393995630015	0	0
326343	6615	3.82052984852352	0	0
326625	21905	4.34054325751419	0	0
327657	32529	4.51227071249312	0	0
333929	21509	4.33262021956564	0	0
333932	10075	4.00324505481315	0	0
337867	108291	5.03459236417144	0	0
337879	119345	5.07680422880657	0	0
337880	112612	5.05158467165299	0	0
337959	23732	4.37533433966542	0	0
337960	22126	4.34490290805541	0	0
337963	17272	4.23734262932617	0	0
337966	25211	4.40159007240666	0	0
337968	36020	4.55654370848351	0	0
337970	50767	4.70558150017945	0	0
337973	50241	4.70105827503964	0	0
337985	99672	4.99857317282148	0	0
338069	503	2.70156798505593	0	0
338094	46762	4.66989307756228	0	0
338321	66856	4.82514038915912	0	0
338322	94977	4.97761844757889	0	0
338323	34288	4.53514215369775	0	0
338324	34793	4.54149187707395	0	0
338328	43617	4.63965579126902	0	0
338339	42483	4.62821517750472	0	0
338376	59628	4.77545024279316	0	0
338440	22511	4.35239478797411	0	0
338651	6933	3.84092120019877	0	0
338657	12405	4.09359676860823	0	0
338661	98979	4.99554306175362	0	0
338675	284120	5.45350180600002	0	0
338692	24217	4.38412034177388	0	0
338707	36650	4.56407397897715	0	0
338751	133473	5.12539342197818	0	0
338755	31578	4.49938462040092	0	0
338761	10308	4.01317440987887	0	0
338879	45774	4.66061886527902	0	0
338917	109052	5.03763363489408	0	0
338949	49072	4.69083375863841	0	0
339005	85772	4.93334553691497	0	0
339105	10266	4.01140125992474	0	0
339122	48058	4.68176569307967	0	0
339123	5142	3.71113207230684	0	0
339168	14577	4.16366815378267	0	0
339175	39056	4.59168776207311	0	0
339184	287751	5.45901684157629	0	0
339201	8139	3.91057104848126	0	0
339221	136655	5.13562552649837	0	0
339229	5078	3.7056926965377	0	0
339230	8498	3.9293167267535	0	0
339231	8793	3.9441370731581	0	0
339240	49509	4.69468415438909	0	0
339263	284227	5.45366533113559	0	0
339287	23995	4.38012075426844	0	0
339290	709223	5.85078281126491	0	0
339302	42941	4.63287215396667	0	0
339318	47686	4.67839089444509	0	0
339324	43349	4.63697908336953	0	0
339327	42519	4.62858304184399	0	0
339344	14329	4.15621588267676	0	0
339345	35397	4.54896645584907	0	0
339390	22715	4.35631274115064	0	0
339398	17771	4.24971186687466	0	0
339416	55922	4.74758269516666	0	0
339448	21560	4.3336487565147	0	0
339451	4342	3.6376898191184	0	0
339453	21406	4.33053552109056	0	0
339456	6538	3.81544491624435	0	0
339487	55988	4.74809495393046	0	0
339500	205205	5.31218793853507	0	0
339501	100141	5.00061192391443	0	0
339535	747964	5.873880695488	0	0
339559	29047	4.46310128472205	0	0
339665	30355	4.48223023720897	0	0
339669	48697	4.68750220713707	0	0
339768	25730	4.41043978621035	0	0
339778	41322	4.61618133336896	0	0
339779	38538	4.58588917239774	0	0
339804	55594	4.74502792274212	0	0
339834	50682	4.70485374456629	0	0
339855	138565	5.14165354610248	0	0
339883	91697	4.96235512733024	0	0
339906	59345	4.77338413417715	0	0
339977	97604	4.98946761625615	0	0
340024	56647	4.75317691476526	0	0
340069	469553	5.67168461962333	0	0
340075	33898	4.53017407535391	0	0
340120	83824	4.92336838110387	0	0
340146	93149	4.96917819689396	0	0
340152	77977	4.89196652261257	0	0
340156	100908	5.00392559852757	0	0
340168	26229	4.41878173310806	0	0
340198	22011	4.34263977379444	0	0
340205	12913	4.11102715102617	0	0
340252	3368810	6.52747651757701	0	0
340277	56028	4.74840511997843	0	0
340348	41976	4.62300105119028	0	0
340357	95094	4.97815311579025	0	0
340371	20370	4.30899102900016	0	0
340390	16683	4.22227414979656	0	0
340393	11225	4.05018634967536	0	0
340419	373274	5.57202774066358	0	0
340441	2378456	6.37629512164452	0	0
340481	204384	5.31044689447789	0	0
340508	68989	4.83877984986572	0	0
340527	6360	3.80345711564841	0	0
340529	105666	5.02393526746117	0	0
340533	270835	5.43270478750445	0	0
340542	36556	4.56295866865462	0	0
340543	27862	4.44501228788796	0	0
340547	54623	4.73737554874525	0	0
340554	242383	5.38450215647982	0	0
340562	120045	5.07934407594964	0	0
340578	794587	5.90014145541548	0	0
340591	36628	4.56381320551475	0	0
340595	294377	5.46890387508363	0	0
340596	374366	5.57329639913954	0	0
340602	81889	4.91322556769271	0	0
340654	93818	4.97228617047618	0	0
340665	62972	4.79914748677785	0	0
340745	14292	4.1550930075304	0	0
341032	293313	5.4673313118832	0	0
341116	42543	4.62882811174224	0	0
341276	40369	4.60604799142515	0	0
341350	69121	4.83961001262102	0	0
341392	126895	5.10344451007587	0	0
341416	334075	5.52384397707996	0	0
341567	73462	4.86606274782006	0	0
341676	68546	4.83598211662206	0	0
341880	322777	5.50890258079304	0	0
341947	72169	4.85835068759664	0	0
342035	73766	4.86785623425103	0	0
342096	52210	4.71775369321072	0	0
342132	61288	4.78737544933162	0	0
342357	237530	5.37571846874679	0	0
342510	39441	4.59594791765295	0	0
342538	162279	5.21026232281945	0	0
342574	13899	4.14298355492282	0	0
342615	54626	4.73739940037677	0	0
342618	20387	4.30935332291878	0	0
342667	100640	5.00277062810119	0	0
342898	35775	4.55357964243181	0	0
342908	47481	4.67651985707928	0	0
342926	32545	4.5124842758779	0	0
342945	34391	4.53644480414908	0	0
343069	32697	4.51450790730204	0	0
343070	61925	4.79186601525787	0	0
343071	15211	4.18215776633478	0	0
343169	71343	4.85335136763272	0	0
343171	39995	4.60200570112452	0	0
343173	17894	4.25270743300728	0	0
343263	55084	4.74102546961779	0	0
343413	23787	4.37633967257104	0	0
343472	513175	5.71026549098717	0	0
343563	26554	4.42412995091956	0	0
343990	193825	5.28740979264154	0	0
344561	37137	4.56980681765715	0	0
344657	28469	4.45437221241884	0	0
344658	48430	4.68511446904654	0	0
344752	192848	5.28521513921727	0	0
344805	43587	4.63935697848586	0	0
344807	166979	5.22266185583266	0	0
344838	56606	4.75286246703255	0	0
344892	33041	4.51905318295554	0	0
345079	105510	5.02329362303661	0	0
345193	42444	4.62781630586238	0	0
345274	61954	4.79206935141986	0	0
345456	10018	4.0007810273535	0	0
345462	32740	4.51507867507592	0	0
345611	63262	4.80114291782368	0	0
345778	174627	5.24211139311789	0	0
345895	48686	4.68740409474946	0	0
346157	74159	4.87016386491462	0	0
346171	33153	4.52052283363054	0	0
346288	91450	4.96118370981244	0	0
346653	33909	4.53031498232053	0	0
347240	54533	4.73665938999578	0	0
347344	172408	5.23655741389731	0	0
347404	149640	5.17504769952617	0	0
347516	50593	4.70409043241937	0	0
347517	10806	4.03366496320318	0	0
347689	384415	5.58480032564097	0	0
347734	7888	3.89696690193315	0	0
347735	69860	4.84422858130163	0	0
347736	44611	4.64944195849412	0	0
347744	54596	4.73716082509368	0	0
347745	5073	3.7052648623174	0	0
347853	10364	4.01552740431379	0	0
347862	26116	4.41690665993243	0	0
347918	57861	4.76238593520082	0	0
348021	617410	5.79057365933728	0	0
348093	59008	4.77091089503752	0	0
348174	46242	4.66503660936965	0	0
348180	4948	3.69442969095708	0	0
348235	36441	4.56159028620774	0	0
348262	56776	4.75416479222083	0	0
348327	28268	4.45129508264268	0	0
348378	47997	4.6812140931222	0	0
348654	23306	4.36746774211797	0	0
348793	26743	4.42721012433079	0	0
348801	33331	4.52284834360253	0	0
348808	10991	4.04103720786703	0	0
348825	122376	5.08769625367908	0	0
348932	40707	4.60966909718524	0	0
348938	60015	4.77825981043468	0	0
348980	2444676	6.38822130896632	0	0
348995	20682	4.31559253379159	0	0
349075	32224	4.50817944887352	0	0
349114	163397	5.2132440785403	0	0
349152	74230	4.87057946055269	0	0
349196	58750	4.76900787094377	0	0
349565	222792	5.34789959216492	0	0
352961	17448	4.24174565257064	0	0
352999	167916	5.22509208018	0	0
353088	176832	5.2475608589004	0	0
353091	22969	4.36114208775333	0	0
353132	18110	4.25791845031406	0	0
353133	7609	3.88132758410055	0	0
353134	10177	4.0076197745174	0	0
353135	19359	4.28688291982679	0	0
353139	11461	4.05922251252969	0	0
353140	11362	4.05545478494124	0	0
353141	37316	4.57189508440376	0	0
353144	41444	4.61746166503091	0	0
353145	33000	4.51851393987789	0	0
353164	49213	4.69207984021663	0	0
353174	4952	3.69478063601206	0	0
353238	65183	4.81413434467566	0	0
353274	108379	5.0349451395119	0	0
353288	13600	4.13353890837022	0	0
353299	112257	5.05021343178304	0	0
353322	19743	4.29541314551966	0	0
353323	12114	4.08328756932728	0	0
353332	15120	4.17955179116519	0	0
353333	9644	3.98425720170542	0	0
353345	199833	5.30066720828677	0	0
353355	42850	4.63195082625922	0	0
353497	126150	5.10088725485359	0	0
353500	28534	4.45536265690629	0	0
353514	23073	4.36310406607464	0	0
353515	325747	5.51288042472401	0	0
359710	80275	4.90458031423854	0	0
359787	25878	4.4129307085296	0	0
359821	57695	4.7611381776878	0	0
359822	125527	5.09873714964044	0	0
359845	59762	4.77642512318535	0	0
360023	60791	4.78383928750206	0	0
360030	19962	4.30020405125247	0	0
360132	116850	5.06762871672825	0	0
360200	44098	4.64441889312634	0	0
360203	50781	4.70570124892458	0	0
360205	3113	3.49317912068252	0	0
373509	44641	4.64973391463959	0	0
373861	22167	4.34570692127843	0	0
373863	10269	4.01152815385754	0	0
374286	50092	4.69976837190959	0	0
374291	13868	4.14201383298436	0	0
374308	126006	5.1003912253148	0	0
374355	77147	4.88731904240464	0	0
374383	36638	4.56393175831812	0	0
374393	99765	4.99897820688983	0	0
374395	10305	4.01304799611523	0	0
374403	6990	3.84447717574568	0	0
374407	31951	4.50448445522323	0	0
374454	48468	4.68545509921761	0	0
374467	253387	5.40378432967492	0	0
374491	93436	4.97051423799701	0	0
374618	110480	5.04328366557058	0	0
374650	57550	4.76004532796581	0	0
374654	51914	4.71528449277792	0	0
374659	2401	3.38039216005703	0	0
374739	14370	4.15745676813423	0	0
374768	8715	3.94026739144601	0	0
374786	106999	5.02937971883931	0	0
374819	96572	4.98485122570961	0	0
374864	489615	5.68985471452443	0	0
374872	19318	4.28596216173139	0	0
374875	4679	3.67015304519218	0	0
374877	13358	4.12574143912872	0	0
374879	36567	4.56308933176574	0	0
374887	11266	4.05176974689933	0	0
374897	9895	3.99541579854242	0	0
374899	32727	4.5149061964733	0	0
374900	81094	4.90898872272796	0	0
374907	20892	4.31998001716496	0	0
374928	19806	4.29679677471395	0	0
374946	22231	4.34695899867353	0	0
374955	36791	4.56574159235898	0	0
374969	4236	3.62695595143545	0	0
374973	25318	4.40342939552896	0	0
374986	76152	4.88168131381202	0	0
375033	36147	4.55807225909915	0	0
375056	74412	4.87164297739458	0	0
375061	91924	4.96342891407156	0	0
375133	67939	4.83211915016312	0	0
375189	44900	4.65224634100332	0	0
375307	29754	4.47354535867475	0	0
375316	45242	4.65554179540825	0	0
375318	20971	4.32161914024728	0	0
375323	103284	5.01403304901329	0	0
375337	323617	5.51003132756406	0	0
375346	54143	4.73354231584803	0	0
375387	71759	4.85587637795259	0	0
375444	36600	4.56348108539441	0	0
375519	42706	4.6304888957237	0	0
375567	584351	5.76667379158497	0	0
375593	23661	4.37403309554569	0	0
375607	18215	4.26042917557793	0	0
375719	374245	5.57315600677884	0	0
375743	74226	4.87055605728265	0	0
375748	275473	5.44007903866642	0	0
375790	39318	4.59459141833978	0	0
375791	3811	3.58103894877217	0	0
375940	69135	4.8396979671802	0	0
376132	51923	4.71535977712448	0	0
376412	53541	4.72868647836429	0	0
376497	37813	4.57764113469553	0	0
376844	16831	4.22610991999127	0	0
376940	125661	5.09920051147378	0	0
377047	49962	4.69863981504194	0	0
377630	31272	4.49515565742419	0	0
377677	91310	4.96051834278071	0	0
378108	23584	4.37261746617896	0	0
378465	19730	4.29512708525219	0	0
378807	26952	4.43059099797306	0	0
378925	93699	4.9717349559166	0	0
378948	100756	5.00327091773427	0	0
378951	141387	5.15040947956121	0	0
379013	113648	5.05556179732798	0	0
386618	110332	5.04270149075266	0	0
386653	7699	3.88643431962894	0	0
386672	10918	4.03814308996994	0	0
386674	10006	4.00026049854739	0	0
386675	9804	3.99140330258004	0	0
386676	12638	4.10167835102797	0	0
386677	17144	4.23411215803377	0	0
386678	8651	3.93706631201743	0	0
386679	9282	3.96764156408301	0	0
386680	9390	3.97266559226611	0	0
386681	13270	4.12287092286444	0	0
386682	11107	4.04559677186758	0	0
386683	6133	3.78767296468749	0	0
386684	5758	3.76027166054206	0	0
386685	14708	4.16755362119682	0	0
386724	12241	4.08781689793553	0	0
386757	259907	5.4148179763861	0	0
387032	17012	4.23075537404199	0	0
387103	566235	5.75299671037892	0	0
387263	24738	4.393364585185	0	0
387264	12523	4.09770838058163	0	0
387266	11921	4.07631268797686	0	0
387267	10668	4.02808300701784	0	0
387338	45836	4.66120671075416	0	0
387357	245738	5.39047231933824	0	0
387496	86494	4.93698598194725	0	0
387590	123293	5.09093842008582	0	0
387597	56431	4.75151774636492	0	0
387638	138292	5.14079705750377	0	0
387640	18443	4.26583156625526	0	0
387646	86113	4.93506871942211	0	0
387680	44903	4.65227535748264	0	0
387695	27665	4.44193067455017	0	0
387700	163989	5.21481471756282	0	0
387707	156772	5.1952684988372	0	0
387715	34171	4.53365768843081	0	0
387733	7141	3.85375903307477	0	0
387748	43433	4.63781982794497	0	0
387751	42777	4.63121032373408	0	0
387758	158766	5.20075750317071	0	0
387775	70095	4.84568704007999	0	0
387836	40727	4.6098824206082	0	0
387837	15687	4.19553989654932	0	0
387849	17011	4.23072984457768	0	0
387856	22848	4.35884819009608	0	0
387911	45123	4.65439796597825	0	0
387921	282578	5.45113834700114	0	0
387978	580305	5.76365631253085	0	0
387990	47930	4.68060742899179	0	0
388021	51595	4.71260761678955	0	0
388135	84725	4.92801157750942	0	0
388165	42084	4.62411701192913	0	0
388228	72391	4.85968457595822	0	0
388272	68042	4.8327770706107	0	0
388284	5379	3.73070154428185	0	0
388323	4863	3.68690426956818	0	0
388324	5410	3.73319726510657	0	0
388333	27213	4.43477642166315	0	0
388336	537311	5.73022573167311	0	0
388341	87044	4.93973884028163	0	0
388358	73297	4.86508619960554	0	0
388364	43453	4.63801976555958	0	0
388372	99176	4.99640658819628	0	0
388381	14045	4.1475217435376	0	0
388389	9445	3.97520196225785	0	0
388394	133089	5.12414216188551	0	0
388407	26260	4.41929472175346	0	0
388419	52657	4.72145611264017	0	0
388503	36439	4.56156645006712	0	0
388507	36499	4.56228096581452	0	0
388512	51421	4.71114051824731	0	0
388531	8381	3.9232958406555	0	0
388533	26098	4.4166072267925	0	0
388536	73341	4.86534682724336	0	0
388552	27986	4.44694082979635	0	0
388555	53381	4.7273867052779	0	0
388558	72348	4.85942652991298	0	0
388561	45255	4.65566656923067	0	0
388566	28172	4.44981767972029	0	0
388567	22662	4.35529823521117	0	0
388569	13435	4.12823767076919	0	0
388581	17871	4.25214885481851	0	0
388585	13123	4.11803312882857	0	0
388588	22051	4.34342828925212	0	0
388591	19425	4.28836102747295	0	0
388595	8706	3.93981866282138	0	0
388611	8917	3.95021876664186	0	0
388646	24186	4.38356404853669	0	0
388649	65053	4.81326732938958	0	0
388695	4705	3.67255962776328	0	0
388697	82986	4.91900483170637	0	0
388698	44534	4.6486917047856	0	0
388701	10909	4.03778494175364	0	0
388714	47184	4.67379475520772	0	0
388722	68505	4.83572227066268	0	0
388730	31699	4.50104556186027	0	0
388753	132492	5.12218965592758	0	0
388759	33821	4.52918644442261	0	0
388762	150449	5.17738930542987	0	0
388789	39924	4.60123404691645	0	0
388796	53225	4.72611567011036	0	0
388818	24089	4.38181877162573	0	0
388886	11599	4.06442054843359	0	0
388931	54866	4.73930329915634	0	0
388939	32136	4.50699181872362	0	0
388951	107830	5.03273960520949	0	0
388960	24399	4.38737202701981	0	0
388962	66272	4.82133007721336	0	0
388969	6651	3.82288694783415	0	0
389058	223740	5.34974363374495	0	0
389073	45306	4.65615572065167	0	0
389118	8355	3.92194645422941	0	0
389119	7068	3.84929654083473	0	0
389123	37408	4.57296448948175	0	0
389125	33270	4.52205280086882	0	0
389136	750390	5.87528703782602	0	0
389151	78474	4.89472579016056	0	0
389158	426171	5.62958389359855	0	0
389161	31045	4.491991664182	0	0
389206	203665	5.30891640154369	0	0
389257	38961	4.59063009525248	0	0
389376	8947	3.9516774373433	0	0
389400	169290	5.2286313049897	0	0
389421	138737	5.14219229923421	0	0
389517	70959	4.85100748650882	0	0
389524	65583	4.81679127896412	0	0
389538	58780	4.76922958173659	0	0
389541	14926	4.17394343728438	0	0
389549	238712	5.37787425144408	0	0
389610	84825	4.92852386831716	0	0
389634	117103	5.06856802117618	0	0
389643	48774	4.68818837393669	0	0
389649	66211	4.82093014718055	0	0
389658	152293	5.18267994187026	0	0
389677	22540	4.35295391171009	0	0
389692	86297	4.93599569830974	0	0
389705	138567	5.14165981451583	0	0
389715	123686	5.09232054468298	0	0
389741	596568	5.77565995402748	0	0
389761	127408	5.10519669838218	0	0
389762	30171	4.47958970484799	0	0
389763	59294	4.77301074903498	0	0
389766	91203	4.96000912409615	0	0
389791	10508	4.02152006411403	0	0
389799	87884	4.94390981541271	0	0
389812	16522	4.21806261782637	0	0
389840	161815	5.20901877756847	0	0
389856	21632	4.33509667426154	0	0
389860	28999	4.46238302196896	0	0
389903	3300	3.51851393987789	0	0
389932	68524	4.83584270641291	0	0
389941	190207	5.27922649580556	0	0
390036	79433	4.90000096515347	0	0
390053	120904	5.08244066934043	0	0
390072	101051	5.00454061564779	0	0
390110	92685	4.96700945427026	0	0
390152	224209	5.35065304167504	0	0
390155	126625	5.10251945836834	0	0
390167	61065	4.78579236143508	0	0
390168	32358	4.50998167067181	0	0
390197	30202	4.4800357032288	0	0
390201	43187	4.6353530366778	0	0
390212	1465	3.16583762469013	0	0
390226	56246	4.75009164252212	0	0
390265	42889	4.63234592034621	0	0
390284	30346	4.4821014534866	0	0
390431	191776	5.28279425601639	0	0
390436	122974	5.08981329964977	0	0
390443	41093	4.61376784814642	0	0
390535	166094	5.2203539442277	0	0
390637	7741	3.88879706745668	0	0
390748	10928	4.03854068633746	0	0
390756	52913	4.72356238535573	0	0
390790	20324	4.30800918623826	0	0
390792	24708	4.39283759266566	0	0
390927	41730	4.62044838471171	0	0
390928	47002	4.67211633815878	0	0
390992	7038	3.84744926249917	0	0
390999	22690	4.35583449588494	0	0
391002	118284	5.07292600260209	0	0
391004	19250	4.28443073384452	0	0
391013	23376	4.36877019859022	0	0
391051	26926	4.43017184145627	0	0
391104	20826	4.31860586405506	0	0
391123	18978	4.27825044229937	0	0
391189	20733	4.31666214768863	0	0
391190	26537	4.42385182444069	0	0
391192	41981	4.62305277939429	0	0
391211	35442	4.54951822124142	0	0
391253	43443	4.63791980825802	0	0
391257	217354	5.33716763699036	0	0
391356	41	1.61278385671974	0	0
391365	41298	4.61592901993738	0	0
391475	61453	4.78854308903929	0	0
391712	37524	4.57430912729056	0	0
392196	24711	4.39289032070335	0	0
392307	7089	3.85058497635203	0	0
392399	29993	4.47701990751625	0	0
392490	23791	4.37641269699122	0	0
392636	422615	5.62594490753319	0	0
394263	56634	4.75307723647341	0	0
399473	7552	3.87806198129001	0	0
399512	10800	4.03342375548695	0	0
399664	32358	4.50998167067181	0	0
399668	81110	4.9090744014009	0	0
399669	42696	4.63038718979553	0	0
399670	290613	5.46331503770455	0	0
399694	84170	4.9251573271759	0	0
399726	175746	5.24488544920995	0	0
399744	2162814	6.33501917212195	0	0
399814	67818	4.83134497798451	0	0
399818	5722	3.75754785346924	0	0
399823	167598	5.22426883175162	0	0
399909	17196	4.23542743644497	0	0
399947	714134	5.85377971037609	0	0
399949	14083	4.14869517928507	0	0
399959	684920	5.83563984800698	0	0
399967	20908	4.32031249142571	0	0
399968	47750	4.67897337591977	0	0
400043	62063	4.79283276467315	0	0
400223	47596	4.67757045585238	0	0
400258	236365	5.37358316835045	0	0
400322	123533	5.09178298839309	0	0
400410	37134	4.56977173307646	0	0
400500	27176	4.43418553386197	0	0
400508	12379	4.09268556293749	0	0
400566	46576	4.66816218809474	0	0
400569	9589	3.98177331862775	0	0
400591	108757	5.03645721931437	0	0
400657	15368	4.18661735185364	0	0
400668	14118	4.14977317755967	0	0
400673	5083	3.7061201097027	0	0
400709	45558	4.65856465026156	0	0
400713	26219	4.41861612355682	0	0
400720	15611	4.19343072372685	0	0
400735	20576	4.31336095124413	0	0
400745	31455	4.49768968952103	0	0
400757	45469	4.6577154028689	0	0
400759	80480	4.90568796771185	0	0
400794	46851	4.67071886501776	0	0
400798	106010	5.02534683450983	0	0
400804	429029	5.63248664909453	0	0
400823	107851	5.03282417625793	0	0
400830	31577	4.49937086711197	0	0
400831	20822	4.31852244214126	0	0
400866	82371	4.91577433843537	0	0
400916	4913	3.69134676413482	0	0
400927	53926	4.73179820737598	0	0
400961	73139	4.86414901810962	0	0
401027	23157	4.36468229564967	0	0
401052	19648	4.29331834946107	0	0
401067	78119	4.89275667525507	0	0
401089	36892	4.56693219996574	0	0
401115	25355	4.40406361488389	0	0
401124	604785	5.78160101116707	0	0
401135	83176	4.91999803096402	0	0
401136	31700	4.50105926221775	0	0
401137	25964	4.41437160045909	0	0
401152	27420	4.43806745045349	0	0
401232	5932	3.77320114235634	0	0
401250	16803	4.2253868273884	0	0
401251	8952	3.95192007352029	0	0
401253	52878	4.72327502050576	0	0
401285	84271	4.9256781474979	0	0
401303	49567	4.69519263440096	0	0
401331	9988	3.99947853367931	0	0
401357	511740	5.70904936479375	0	0
401399	31839	4.50295941894936	0	0
401409	38128	4.58124402500238	0	0
401427	12589	4.09999123354468	0	0
401463	814892	5.91110005424666	0	0
401466	7216	3.85829652453389	0	0
401505	31060	4.49220145139254	0	0
401508	10259685	7.0111340269686	0	0
401541	50163	4.70038350159629	0	0
401551	30543	4.48491169216564	0	0
401562	7934	3.89949219613813	0	0
401565	5009	3.69975103168951	0	0
401588	14149	4.15072574658619	0	0
401612	46898	4.67115432229964	0	0
401629	1779879	6.25039047904008	0	0
401827	10956	4.03965202358192	0	0
401884	53508	4.72841871839723	0	0
401940	121031	5.08289662159428	0	0
401944	28349	4.4525377439294	0	0
401992	42870	4.63215348351063	0	0
401993	24147	4.38286318211126	0	0
401994	50295	4.7015248124845	0	0
402055	5382	3.73094369342774	0	0
402381	19430	4.28847280059978	0	0
402415	47680	4.67833624673218	0	0
402644	59250	4.77268835468214	0	0
402665	48566	4.6863323355203	0	0
402682	9653	3.98466230619011	0	0
403244	27587	4.44070447487986	0	0
403273	145916	5.16410291581892	0	0
403315	90860	4.95837273247861	0	0
404037	16603	4.22018656790328	0	0
404217	11319	4.05380805992066	0	0
404220	27271	4.43570106337321	0	0
404552	33571	4.52596427803722	0	0
404636	40161	4.60380451810795	0	0
404672	72189	4.8584710257794	0	0
404734	60314	4.78041813165984	0	0
405753	4440	3.64738297011462	0	0
407835	44715	4.65045323508831	0	0
407977	36878	4.56676735998147	0	0
408029	219730	5.3418893557143	0	0
408187	69433	4.84156593027597	0	0
408263	43290	4.63638758581316	0	0
414061	9375	3.97197127639976	0	0
414062	10083	4.00358976718914	0	0
414149	26642	4.42556682396526	0	0
414157	24621	4.39130568814291	0	0
414189	48857	4.68892679617312	0	0
414236	41833	4.62151901056981	0	0
414325	71498	4.85429389353378	0	0
414328	84961	4.92921961545969	0	0
414332	10171	4.00736365431228	0	0
414777	33650	4.52698506856	0	0
414899	50447	4.70283534456331	0	0
415056	33342	4.52299164716902	0	0
415117	41338	4.61634946092273	0	0
425054	280695	5.44823467664673	0	0
425057	91604	4.96191443807832	0	0
431704	208632	5.31938092133678	0	0
431707	442076	5.64549693799909	0	0
439915	21729	4.33703973992038	0	0
439921	41493	4.61797483604238	0	0
439931	3075	3.48784512011144	0	0
439934	118441	5.07350206549072	0	0
439996	30041	4.47771438529796	0	0
440021	11589	4.06404596286448	0	0
440026	59647	4.77558860532053	0	0
440040	513700	5.71070956572434	0	0
440044	40043	4.60252660713492	0	0
440050	29364	4.46781521539941	0	0
440051	110973	5.04521732673826	0	0
440068	46876	4.6709505455859	0	0
440072	27605	4.44098775147616	0	0
440077	28288	4.45160224333298	0	0
440078	27531	4.439821986424	0	0
440081	174864	5.2427004086175	0	0
440097	94156	4.97384800023016	0	0
440101	36096	4.55745907796723	0	0
440107	113133	5.05358930366529	0	0
440163	6019	3.77952434332479	0	0
440184	419081	5.62229797154201	0	0
440253	181571	5.25904648545322	0	0
440270	183266	5.26308190095777	0	0
440278	41272	4.61565551486525	0	0
440295	165803	5.21959238430629	0	0
440307	15703	4.19598263068836	0	0
440354	92285	4.96513111655542	0	0
440356	18000	4.25527250510331	0	0
440387	35201	4.5465550012143	0	0
440423	120846	5.08223227984357	0	0
440435	27503	4.43938006882606	0	0
440465	21652	4.33549801841902	0	0
440498	18439	4.26573736431749	0	0
440515	44745	4.65074451241774	0	0
440556	23848	4.37745196302457	0	0
440561	29545	4.47048399431569	0	0
440603	12694	4.10359849397794	0	0
440689	24358	4.38664162613563	0	0
440695	41495	4.61799576892338	0	0
440699	65087	4.81349425443524	0	0
440712	46587	4.66826474467456	0	0
