Geneset.Type	Geneset.ID	Description	P.value	FDR	Effect	Odds.Ratio	Status	N.Geneset.Genes	N.Geneset.Peak.Genes	Geneset.Avg.Gene.Length	Geneset.Peak.Genes
Gene Ontology Biological Process	GO:0009991	response to extracellular stimulus	0.0918358751099617	0.434376936822738	0.195784169012484	1.21626436946371	enriched	374	177	161096.278074866	3480, 5321, 595, 6256, 6662, 130497, 3625, 6476, 6469, 11211, 57535, 1603, 2353, 4149, 4929, 5979, 2181, 5154, 5366, 8614, 8942, 81029, 596, 622, 659, 2693, 3572, 5468, 5617, 6422, 6506, 8321, 8324, 9607, 22943, 857, 2042, 4916, 6513, 6546, 6720, 7037, 7054, 8644, 22856, 23367, 26153, 54834, 60592, 360, 445, 590, 3170, 3688, 4255, 4256, 4318, 4521, 5914, 6751, 6781, 6899, 7078, 10400, 10626, 10891, 25828, 26100, 51322, 54997, 55062, 65985, 27, 429, 552, 594, 650, 1512, 1543, 1586, 1591, 1611, 2185, 2621, 2691, 2934, 2950, 3158, 3291, 3569, 3643, 3659, 3725, 4040, 4067, 4131, 4982, 5076, 5122, 5743, 6672, 7474, 7483, 8029, 11108, 27327, 56603, 57521, 57678, 60673, 340485, 19, 178, 249, 358, 359, 411, 885, 886, 898, 916, 1026, 1103, 1268, 1592, 1636, 1834, 1843, 2155, 2308, 2535, 2690, 2695, 2696, 3141, 3155, 3157, 3162, 3293, 3294, 3309, 3860, 3952, 4036, 4277, 4864, 4899, 5020, 5176, 5447, 5563, 5723, 5916, 5950, 6571, 6752, 6821, 7252, 7392, 7472, 7481, 8195, 8273, 8322, 8408, 8648, 8805, 9021, 9971, 11344, 25851, 54332, 55054, 56995, 93649, 171023, 440275
Gene Ontology Biological Process	GO:2000058	regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process	0.0922792458753137	0.435338379316095	1.2377064950363	3.44769707973292	enriched	11	8	177811.818181818	5747, 1950, 2185, 5728, 8312, 55294, 5371, 7471
Reactome	1433557	Signaling by SCF-KIT	0.0922940880949042	0.597406767941599	0.337148899006645	1.4009476479223	enriched	128	67	208585.546875	79109, 5295, 2309, 8660, 2263, 3815, 27161, 685, 2066, 3667, 4254, 5154, 5578, 2932, 1385, 2069, 2248, 9365, 10718, 10818, 23035, 207, 2255, 2261, 3845, 4193, 4318, 8817, 9846, 208, 1950, 2246, 2886, 3717, 4067, 5170, 5728, 6654, 8651, 10019, 27327, 940, 1215, 1956, 2254, 2308, 2534, 2887, 3265, 5155, 5291, 5296, 5595, 5604, 5605, 5781, 5894, 6199, 6772, 9542, 9965, 10000, 10076, 23239, 26281, 152831, 253260
Reactome	4085001	Sialic acid metabolism	0.0923090880827245	0.597406767941599	0.712259875727357	2.03859302387214	enriched	31	20	220893.258064516	6482, 6483, 338596, 6484, 7903, 81849, 84620, 6487, 8128, 51046, 55808, 6489, 8869, 10559, 10610, 10825, 27090, 54187, 140838, 256435
KEGG Pathway	path:hsa05218	Melanoma	0.0923093422526418	0.472911348193803	0.487262472114973	1.62785381954564	enriched	63	39	225811.19047619	3480, 595, 5295, 2257, 5154, 999, 2248, 3479, 4286, 207, 2255, 3845, 4193, 208, 1950, 2246, 5728, 369, 673, 1021, 1026, 1870, 1956, 2254, 2258, 3082, 3265, 4233, 5155, 5291, 5296, 5595, 5604, 5605, 5894, 10000, 23533, 26281, 26291
Transcription Factors	220	GATA1_03	0.0923729969008155	0.512254851972461	0.245731956379247	1.27855681860816	enriched	253	129	234072.988142292	8204, 57624, 27086, 56243, 85461, 2195, 5241, 1665, 1767, 3752, 54880, 57575, 80315, 3667, 5154, 23158, 596, 2104, 6506, 8291, 8835, 10253, 10814, 112399, 4325, 4916, 5315, 8502, 10129, 23245, 23613, 55553, 57565, 203238, 221692, 253461, 18, 1948, 2917, 3170, 4147, 4440, 6496, 10221, 22836, 23446, 27164, 56259, 57687, 80381, 94097, 112885, 3738, 5584, 6196, 6792, 8543, 9230, 25961, 27334, 55342, 56905, 57669, 64410, 169792, 29, 401, 1198, 1212, 1975, 2070, 2118, 2173, 3091, 3714, 3744, 3769, 4133, 4487, 4548, 4760, 4967, 4978, 5411, 5662, 5930, 6663, 6866, 7286, 7343, 8403, 8514, 8675, 9252, 9266, 9703, 9831, 9968, 26032, 26137, 26173, 28514, 51057, 51271, 53826, 54737, 57187, 57513, 57659, 57804, 79190, 79813, 80014, 80709, 81570, 83694, 84669, 84858, 85458, 90956, 93643, 134353, 138241, 140467, 142891, 147372, 158763, 167359, 375298
Gene Ontology Cellular Component	GO:0042641	actomyosin	0.0925163626588874	0.461789619307231	0.535245426490013	1.70786734671075	enriched	51	28	180722.862745098	4638, 9759, 10801, 23002, 4644, 7168, 10395, 10529, 81, 7171, 9578, 64236, 399687, 6804, 7414, 8476, 11346, 989, 1627, 4627, 7170, 8850, 10398, 10979, 29109, 51474, 55752, 154796
Gene Ontology Molecular Function	GO:0004653	polypeptide N-acetylgalactosaminyltransferase activity	0.0927355251277051	0.555134040074814	0.990850587270254	2.69352457596113	enriched	20	16	393647.05	64409, 51809, 11227, 442117, 55568, 2590, 29071, 114805, 2589, 2591, 26290, 50614, 63917, 79623, 117248, 374378
Gene Ontology Biological Process	GO:0034976	response to endoplasmic reticulum stress	0.092752690767428	0.435934534871834	0.375110132273072	1.4551516649542	enriched	101	44	91930.8316831683	595, 5770, 79094, 64764, 153090, 596, 2932, 7494, 10954, 267, 2081, 4189, 9695, 55062, 3068, 4000, 6745, 7466, 10130, 79139, 118, 467, 578, 1491, 1965, 3309, 3458, 3484, 3576, 4780, 5610, 7184, 9131, 10277, 22872, 27230, 30001, 54431, 55738, 57003, 58477, 83734, 116496, 440275
Gene Ontology Biological Process	GO:0014009	glial cell proliferation	0.0930450425823074	0.435934534871834	0.977656341920025	2.65821897938962	enriched	17	12	206604.117647059	3280, 5583, 23405, 2185, 4067, 4851, 5584, 6497, 6664, 1499, 2670, 6659
Gene Ontology Biological Process	GO:0071299	cellular response to vitamin A	0.0930525608692537	0.435934534871834	0.547254234779933	1.72850043973113	enriched	48	28	225233.875	6662, 130497, 11211, 5979, 81029, 8324, 2042, 4916, 5914, 6899, 54997, 27, 2185, 3659, 4067, 5076, 7474, 7483, 56603, 19, 358, 1592, 3860, 3952, 7472, 7481, 8322, 11344
Gene Ontology Biological Process	GO:0043149	stress fiber assembly	0.0933174422096501	0.436669466265759	0.59752064738879	1.81760672121385	enriched	44	26	238063.772727273	4088, 408, 6422, 7168, 10395, 6385, 5345, 1901, 2185, 4070, 6869, 8477, 11346, 395, 1490, 2041, 5058, 5588, 5734, 6863, 7481, 9475, 9639, 22899, 29109, 154796
Gene Ontology Biological Process	GO:0050433	regulation of catecholamine secretion	0.0935887175027601	0.437300364672655	0.773741909433359	2.16786304278184	enriched	26	17	236984.038461538	6387, 9607, 152, 156, 183, 150, 3351, 5742, 1268, 1813, 3356, 5020, 5021, 5028, 6623, 8973, 57142
Gene Ontology Biological Process	GO:0010975	regulation of neuron projection development	0.0936685915920156	0.437300364672655	0.28178890973769	1.3254988905447	enriched	187	104	310785.887700535	57689, 91584, 6091, 1826, 2043, 8829, 5979, 8428, 9423, 655, 6387, 26037, 4897, 7074, 10507, 64131, 653, 1000, 1002, 4915, 5747, 23043, 23303, 2011, 2042, 4916, 5029, 5789, 6498, 10371, 10611, 23189, 53335, 57118, 207, 816, 3688, 3976, 4803, 5800, 6092, 6695, 9896, 23413, 23654, 27, 1123, 1902, 1942, 2185, 2288, 4067, 4099, 4131, 5364, 5376, 5584, 5728, 5792, 6792, 7143, 7474, 9856, 10505, 11069, 11075, 54961, 84894, 85464, 466, 1136, 1268, 1270, 1627, 1630, 2049, 2258, 2670, 3146, 3984, 4734, 5048, 5064, 5587, 5911, 6405, 6585, 6794, 8408, 9139, 9353, 10096, 11344, 25791, 27020, 29882, 54434, 55704, 57142, 79625, 81618, 85458, 90167, 124925
Gene Ontology Cellular Component	GO:0000139	Golgi membrane	0.093669293977126	0.461789619307231	0.168021749510646	1.18296233922001	enriched	513	243	177871.325536062	1523, 6482, 4121, 10317, 390, 2530, 64409, 222537, 51809, 58480, 7851, 8706, 9980, 53947, 55512, 205428, 408, 540, 858, 863, 2650, 2697, 5154, 5581, 9215, 9955, 11227, 50515, 51313, 51363, 55501, 64131, 79689, 3955, 5768, 5909, 6483, 7357, 8853, 9914, 10690, 27087, 55638, 79888, 80146, 259230, 283358, 338596, 442117, 857, 4249, 4916, 5337, 6484, 6720, 7903, 10090, 10564, 11320, 22856, 25849, 26286, 51435, 55568, 60592, 64083, 79694, 83548, 83988, 124872, 192134, 162, 2683, 2852, 9871, 9917, 10565, 10960, 23315, 23413, 26119, 27315, 51196, 55062, 55343, 64377, 81849, 84002, 84620, 84888, 89866, 337876, 1785, 2132, 2590, 2888, 3107, 3382, 4248, 4851, 4853, 5664, 6487, 8128, 8707, 9166, 9382, 10125, 10331, 10427, 11046, 22937, 23057, 23085, 23431, 29071, 51046, 51070, 51125, 51301, 53407, 54812, 55808, 56548, 56994, 57134, 57172, 57511, 57531, 64711, 64841, 64924, 84364, 91949, 114805, 121665, 124583, 130340, 222865, 283987, 340485, 375, 403, 955, 998, 1174, 1212, 1718, 1956, 2131, 2218, 2523, 2526, 2527, 2589, 2591, 2651, 2734, 3134, 3265, 4242, 4684, 4855, 5155, 5243, 5244, 5986, 6489, 8460, 8509, 8534, 8658, 8675, 8705, 8869, 8907, 8943, 9182, 9245, 9331, 9334, 9435, 9469, 9514, 9609, 9619, 9953, 10096, 10228, 10484, 10559, 10610, 10715, 11237, 11285, 11345, 22796, 22883, 23011, 23162, 23423, 23461, 25834, 26035, 26086, 26290, 27032, 27090, 50614, 51100, 51617, 54499, 54756, 55204, 55331, 55454, 55738, 55790, 56900, 56913, 56928, 57222, 57574, 63917, 63971, 64084, 64132, 79158, 79623, 80142, 81555, 84679, 84750, 91252, 117248, 126792, 149175, 152007, 168391, 256435, 340273, 374378, 401647
Gene Ontology Molecular Function	GO:0016835	carbon-oxygen lyase activity	0.0937701219486855	0.557482642818212	0.491500529008561	1.6347673963653	enriched	57	26	124744.526315789	771, 48, 2762, 1962, 55739, 50, 761, 765, 768, 2194, 3295, 6188, 8091, 8846, 51074, 252969, 760, 762, 763, 3030, 4968, 7520, 23483, 55258, 84105, 200558
Gene Ontology Biological Process	GO:0042994	cytoplasmic sequestering of transcription factor	0.0942239489996682	0.438879522817579	0.841394108930187	2.31959849669101	enriched	19	9	68409.6315789474	4188, 4601, 9817, 939, 3586, 4792, 5310, 10460, 91662
Panther Pathway	P00028	Heterotrimeric G-protein signaling pathway-rod outer segment phototransduction	0.0942391429219023	0.468237190624514	0.659110164025581	1.93307145234478	enriched	31	18	99858.3225806452	2788, 8787, 801, 810, 5158, 805, 2782, 2786, 2792, 1258, 2779, 5145, 5566, 6010, 6295, 10681, 51764, 54714
Gene Ontology Biological Process	GO:0031272	regulation of pseudopodium assembly	0.094666934193494	0.440238061098709	1.11848239196344	3.06020648352367	enriched	10	6	72551.6	1236, 11135, 324, 998, 10324, 23580
Gene Ontology Biological Process	GO:0014706	striated muscle tissue development	0.0948823189307875	0.440238061098709	0.240837679327262	1.27231449560099	enriched	254	138	238760.031496063	7026, 463, 27086, 6256, 6662, 2139, 6840, 10512, 57496, 4088, 6926, 1634, 2263, 6469, 23024, 2274, 2627, 153, 2296, 4092, 9759, 694, 858, 1525, 1832, 2066, 2697, 8038, 23493, 150094, 596, 1301, 3488, 3670, 5307, 7042, 7168, 10529, 22943, 23236, 285489, 652, 824, 857, 2248, 3479, 3486, 4842, 5530, 5629, 6498, 6546, 7422, 23309, 51176, 183, 1827, 1831, 2626, 3688, 4205, 4656, 4729, 5914, 7139, 8912, 9254, 23405, 55796, 92737, 221662, 351, 552, 650, 783, 825, 1756, 2280, 3756, 4000, 4040, 4208, 4851, 5728, 6495, 6497, 7474, 8538, 9421, 9734, 10521, 27063, 27101, 30812, 79365, 161882, 1063, 1103, 1482, 1508, 1655, 1760, 2254, 2307, 2548, 2817, 3146, 3339, 3913, 4061, 4154, 4607, 4618, 4627, 4633, 5950, 6909, 6910, 6943, 7049, 7471, 7472, 9456, 10014, 10052, 10277, 10369, 10848, 23592, 26281, 27231, 55897, 57158, 60485, 85366, 91807, 93649, 221496
Gene Ontology Biological Process	GO:0032731	positive regulation of interleukin-1 beta production	0.0949499001574015	0.440238061098709	0.844417503211292	2.32662216983675	enriched	19	11	110095.052631579	4088, 5027, 3315, 10626, 7474, 22861, 22900, 3458, 24145, 64127, 91662
Gene Ontology Biological Process	GO:0044344	cellular response to fibroblast growth factor stimulus	0.0949511722181731	0.440238061098709	0.306347424846428	1.35845418530865	enriched	150	80	191397.08	2625, 79109, 5295, 2309, 3708, 2263, 115, 111, 7057, 23213, 5578, 5581, 1848, 2932, 6422, 10253, 1385, 1960, 2248, 5575, 9365, 10252, 10818, 55614, 55959, 107, 156, 207, 960, 2255, 2261, 3845, 4193, 6899, 8817, 54361, 2246, 5015, 5136, 5170, 5577, 5580, 5728, 6654, 7474, 108, 109, 112, 114, 673, 1490, 1499, 1588, 2254, 2308, 2817, 3265, 3576, 3709, 3975, 5137, 5155, 5515, 5566, 5595, 5604, 5605, 5781, 5894, 6199, 7316, 8036, 9965, 10563, 23239, 26281, 27020, 152831, 196883, 253260
pFAM	PF00535	Glycosyl transferase family 2	0.0949921100963972	0.424532640183899	0.806971579378249	2.24111067353051	enriched	24	17	276602.5	64409, 51809, 11227, 7357, 55568, 124872, 2590, 114805, 2589, 2591, 26290, 50614, 63917, 79623, 117248, 168391, 374378
Gene Ontology Biological Process	GO:0045913	positive regulation of carbohydrate metabolic process	0.0952318606174219	0.441033691267167	0.625775900691956	1.86969609327129	enriched	37	23	198056.243243243	8660, 3667, 5366, 5581, 8445, 3479, 207, 2645, 10891, 208, 1950, 3643, 147, 2308, 3091, 3172, 3630, 5028, 5155, 5563, 5745, 6794, 26330
Reactome	169893	Prolonged ERK activation events	0.0953477651562153	0.597406767941599	0.806156008900238	2.23928363496785	enriched	20	12	108445.6	2889, 10818, 3845, 4803, 1399, 5906, 673, 3265, 5595, 5604, 5605, 5894
Transcription Factors	34	GCNF_01	0.095754484812941	0.512254851972461	0.195421138561778	1.2158229085982	enriched	390	189	208885.935897436	7227, 9722, 4488, 9935, 23705, 9231, 56243, 1501, 8313, 54790, 5144, 8743, 53947, 152002, 200030, 27253, 54796, 55672, 200403, 219623, 256764, 2321, 4782, 5937, 7042, 8321, 10150, 23499, 933, 1374, 4281, 4681, 4885, 7145, 9645, 10509, 11163, 22918, 53335, 64072, 64077, 80223, 140628, 157638, 284565, 728936, 2, 81, 207, 220, 1364, 2483, 3689, 3993, 5142, 5413, 22822, 26038, 27324, 29116, 92737, 259173, 353189, 400818, 440145, 287, 460, 493, 640, 1384, 1756, 3767, 3788, 4601, 5364, 5523, 6453, 6597, 9482, 10048, 10265, 10916, 11069, 11122, 22865, 22985, 23099, 23240, 23361, 25832, 51807, 64221, 81889, 84033, 121256, 257364, 266727, 345222, 401190, 441061, 727800, 32, 238, 578, 1267, 1393, 1490, 1741, 1847, 2835, 2969, 3030, 3067, 3226, 3306, 3741, 4069, 4168, 4607, 4659, 4670, 4783, 4987, 5071, 5626, 5653, 5901, 5950, 6097, 6101, 6238, 6530, 6671, 7528, 7799, 8266, 8408, 8497, 8534, 8724, 9162, 9352, 10369, 10460, 10573, 22883, 22891, 23034, 23255, 23270, 23612, 23779, 25836, 26145, 29775, 29988, 51061, 51586, 53349, 53826, 54665, 54890, 55223, 55262, 55554, 55567, 55615, 55683, 55843, 56853, 57553, 57610, 58508, 63974, 64127, 79623, 79932, 83892, 83983, 84814, 85416, 92815, 94234, 112574, 118663, 122953, 144811, 347454, 386617
Gene Ontology Biological Process	GO:0010557	positive regulation of macromolecule biosynthetic process	0.0957980285813373	0.441971695448591	0.120960392804941	1.12858021158553	enriched	1029	492	185518.557823129	2625, 7026, 3480, 3280, 8204, 10370, 9314, 27086, 79718, 2122, 6256, 861, 3169, 6662, 8626, 1601, 2309, 1316, 9935, 57496, 59269, 130497, 2494, 4088, 6310, 6926, 8660, 1999, 2099, 2263, 2290, 6469, 6670, 57492, 2034, 2274, 2353, 2627, 4781, 4929, 5979, 6850, 25805, 196, 655, 860, 1236, 1906, 2296, 2736, 3983, 4602, 5083, 7057, 9759, 23522, 28996, 51741, 58499, 367, 408, 688, 2066, 3667, 4254, 5087, 5154, 6239, 8325, 8445, 22807, 64764, 84632, 153090, 653, 999, 2104, 2128, 3211, 3624, 3670, 4782, 5307, 5468, 6422, 7042, 8321, 8324, 10808, 11105, 23236, 23314, 25913, 26986, 57167, 64919, 79991, 652, 944, 1385, 2069, 2114, 3479, 4041, 4286, 4773, 5074, 5449, 5530, 5629, 6720, 6907, 7422, 7547, 8609, 8986, 23308, 23528, 25803, 26298, 51176, 53335, 55553, 57658, 63976, 84433, 133522, 140628, 221937, 253461, 183, 207, 1746, 1997, 2255, 2626, 2645, 3170, 3184, 3315, 3394, 3398, 3516, 3655, 3976, 4205, 4609, 4656, 4693, 4825, 4908, 5308, 5345, 5914, 6299, 6899, 8028, 8031, 8600, 8915, 9915, 9969, 10524, 10565, 10626, 10891, 22885, 23373, 23405, 26747, 27324, 29969, 51322, 54361, 54997, 55122, 80314, 80381, 83439, 145873, 163732, 168620, 283149, 23, 186, 208, 351, 429, 650, 651, 825, 1153, 1387, 1785, 1879, 1901, 1950, 1959, 2020, 2185, 2246, 2306, 2691, 3175, 3491, 3569, 3638, 3643, 3659, 3662, 3717, 3725, 3726, 4000, 4040, 4093, 4208, 4331, 4775, 4808, 4851, 4862, 5015, 5076, 5316, 5325, 5453, 5591, 6095, 6096, 6197, 6495, 6497, 6595, 6597, 6657, 6664, 6672, 6874, 6929, 7008, 7020, 7068, 7335, 7474, 7704, 8022, 8091, 8301, 8312, 8538, 8543, 8721, 9282, 9355, 9421, 9604, 9862, 10135, 10365, 10521, 22937, 23175, 23291, 23541, 27063, 27101, 29079, 29128, 30812, 51141, 51430, 51773, 54360, 54700, 55079, 55294, 55534, 55729, 55755, 57521, 57591, 64067, 64783, 79155, 80714, 84305, 84722, 116039, 129685, 161882, 169792, 340061, 326, 391, 401, 406, 466, 745, 898, 902, 916, 940, 1389, 1482, 1490, 1499, 1655, 1742, 1813, 1956, 1994, 2019, 2113, 2118, 2299, 2302, 2304, 2307, 2308, 2516, 2535, 2963, 3082, 3091, 3146, 3162, 3172, 3195, 3198, 3265, 3275, 3456, 3458, 3476, 3551, 3558, 3586, 3622, 3630, 3651, 3654, 3727, 3975, 4004, 4209, 4435, 4487, 4582, 4618, 4646, 4659, 4760, 4772, 4778, 4780, 4792, 4824, 4855, 4901, 5077, 5155, 5245, 5253, 5309, 5310, 5460, 5467, 5587, 5588, 5595, 5606, 5607, 5626, 5901, 5916, 6018, 6047, 6195, 6199, 6615, 6646, 6659, 6663, 6666, 6667, 6772, 6775, 6778, 6873, 6910, 6927, 6934, 6943, 7005, 7019, 7021, 7097, 7161, 7343, 7392, 7428, 7471, 7472, 7481, 7546, 7707, 7849, 8322, 8516, 8554, 8648, 8658, 8772, 8805, 8850, 8856, 8861, 8939, 8945, 9252, 9646, 9663, 9826, 9967, 9968, 9971, 10014, 10062, 10267, 10272, 10318, 10333, 10499, 10664, 22887, 22924, 23034, 23036, 23090, 23326, 23426, 23648, 25833, 26291, 27230, 29109, 50674, 51237, 51621, 55818, 55897, 57822, 58490, 58495, 60529, 63928, 64127, 64651, 79364, 79727, 79755, 79831, 79923, 80034, 80142, 81566, 81606, 83939, 84105, 84148, 84166, 84246, 84441, 84662, 84838, 90390, 90865, 93649, 94234, 94241, 116496, 138474, 140690, 143244, 151449, 159296, 171023, 282991, 285704, 347273, 392255
Gene Ontology Biological Process	GO:0009308	amine metabolic process	0.0959809914924223	0.441971695448591	0.272431837487196	1.31315394798908	enriched	194	84	133834.953608247	2625, 5321, 949, 2034, 4929, 54498, 4953, 8942, 3990, 5687, 6611, 7042, 23498, 51582, 79888, 7054, 133121, 590, 1728, 1812, 6817, 6819, 9627, 10400, 51166, 130013, 137964, 337, 1040, 1543, 3249, 3949, 4128, 4947, 5168, 5684, 6799, 6870, 9861, 23198, 23659, 23761, 51074, 51380, 55224, 55349, 56994, 340485, 335, 438, 491, 883, 1119, 1588, 1813, 1815, 2170, 2643, 3067, 3630, 4061, 4507, 4881, 5048, 5071, 5130, 5682, 5683, 5701, 5707, 5713, 5718, 5833, 6303, 7428, 7849, 9971, 10390, 23463, 55331, 58478, 81537, 169355, 220832
Gene Ontology Biological Process	GO:0071371	cellular response to gonadotropin stimulus	0.0962873497757747	0.442153383481943	1.05260895525133	2.86511633592935	enriched	14	10	168974.857142857	2627, 3624, 2626, 1586, 1588, 3157, 3293, 5447, 6528, 7849
Reactome	163680	AMPK inhibits chREBP transcriptional activation activity	0.0962983528754484	0.597406767941599	1.92006676243821	6.82141386831069	enriched	5	4	121521.4	51422, 5565, 5563, 6794
Gene Ontology Biological Process	GO:0090257	regulation of muscle system process	0.0964202162476192	0.442153383481943	0.372481212590727	1.45133121213354	enriched	103	54	185269.582524272	29995, 153, 1906, 1907, 4092, 9759, 5578, 2321, 2693, 3572, 5025, 7168, 56923, 476, 857, 3479, 4842, 6546, 8165, 8654, 134, 156, 183, 816, 845, 51196, 287, 818, 4608, 4660, 5742, 5743, 6717, 6869, 6870, 309, 477, 1136, 1482, 1490, 1760, 4607, 4633, 5020, 5021, 5604, 6752, 7125, 7170, 10398, 60675, 85366, 93649, 653361
Gene Ontology Biological Process	GO:0043124	negative regulation of I-kappaB kinase/NF-kappaB cascade	0.09645789864731	0.442153383481943	0.690824059243591	1.99535915008316	enriched	29	16	151627.068965517	7088, 2099, 10771, 153090, 399, 7128, 2950, 22900, 939, 3586, 4792, 6772, 10318, 56957, 84270, 91662
KEGG Pathway	path:hsa04670	Leukocyte transendothelial migration	0.0964930512109194	0.472911348193803	0.357709738713065	1.43005047194167	enriched	109	60	166036.844036697	5295, 7410, 10451, 6387, 87, 4267, 5578, 5747, 2909, 7852, 9564, 23562, 137075, 81, 399, 1003, 1364, 3688, 3689, 4318, 5603, 7430, 50508, 51208, 394, 2185, 3683, 4301, 4688, 5879, 5906, 7414, 9074, 11069, 93408, 998, 1499, 3676, 4478, 4633, 5010, 5291, 5296, 5336, 5781, 5829, 5880, 5908, 7122, 7294, 7408, 9075, 9475, 10398, 10411, 10627, 23533, 29119, 53842, 653361
Reactome	1989781	PPARA activates gene expression	0.0966905400125518	0.597406767941599	0.382734878562899	1.46628923382269	enriched	100	49	163157.13	79718, 6256, 23389, 7003, 2274, 5468, 1374, 6720, 6907, 7296, 10498, 80205, 133522, 9969, 10891, 948, 1387, 1543, 3158, 4862, 6095, 9282, 27063, 29079, 29841, 51129, 19, 123, 335, 406, 1490, 2180, 2222, 3157, 4802, 5244, 7005, 8648, 9441, 9442, 9572, 9611, 9968, 10499, 51586, 54797, 55090, 84246, 90390
Reactome	71406	Pyruvate metabolism and Citric Acid (TCA) cycle	0.096697750841288	0.597406767941599	0.596637154953741	1.81600158859144	enriched	37	17	96562.3243243243	5166, 8801, 55066, 50, 3418, 8803, 23530, 3419, 4191, 4967, 5165, 8050, 9123, 25874, 51660, 137872, 728294
Transcription Factors	141	SRF_Q6	0.0967935615148642	0.512254851972461	0.32790538707422	1.38805763788227	enriched	142	69	255412.070422535	6840, 4026, 390, 57616, 57619, 4052, 7764, 288, 6314, 11031, 2335, 8170, 81671, 55614, 57600, 80205, 83943, 644591, 831, 4825, 5306, 7171, 7871, 8525, 10742, 55122, 55200, 164022, 653598, 721, 1586, 1959, 2185, 2621, 3005, 4862, 5091, 6913, 7402, 8613, 8828, 10345, 10914, 57692, 59271, 79611, 79961, 84181, 401265, 25, 409, 1620, 2316, 2887, 4036, 4046, 4659, 4802, 5915, 6560, 8425, 10398, 23034, 51195, 57567, 64787, 92154, 112464, 253738
Gene Ontology Biological Process	GO:0045780	positive regulation of bone resorption	0.0976418372339749	0.447073553722492	1.19301647793415	3.29701158516586	enriched	12	9	205359.916666667	6850, 7037, 133522, 8600, 81501, 101, 4040, 4054, 760
Biocarta Pathway	BC_51	CCR3 signaling in Eosinophils	0.0977214537159008	0.673580020256031	0.827825341383064	2.28833697368838	enriched	23	16	178078.217391304	2776, 5578, 5747, 23236, 2782, 2792, 4660, 5288, 1232, 3265, 3984, 4633, 5595, 5604, 5894, 9475
Gene Ontology Biological Process	GO:0006984	ER-nucleus signaling pathway	0.0981193328047158	0.447698274384413	0.384814286434343	1.46934141946695	enriched	93	41	96238.7741935484	595, 5770, 2932, 7494, 10954, 267, 2081, 4189, 9695, 55062, 3068, 3638, 4000, 6745, 7466, 10130, 22937, 51141, 55294, 79139, 118, 467, 578, 1491, 1965, 3309, 3458, 3484, 3576, 4780, 5610, 7184, 22872, 27230, 30001, 55738, 57003, 58477, 83734, 83939, 440275
